Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100623,52199.89,53344.24,55147.14,57285.43,60076.63,63003.72,66431.74,71458.22,76162.57,80683.27,84813.91,88955.66,93096.3,96950.76,100428.65,103514.91,106105.05,108275.14,110001.36,111324.44,112332.62,113148.58,113048.47,112841.88,112575.68,112285.86,111959.06,111582.03
100624,35893.98,39550.19,40833.68,42513.38,44595.2,46352.04,48528.09,51945.23,55138.68,58219.15,61126.34,64073.09,66947.97,69616.02,72077.1,74272.11,76136.33,77700.0,78962.83,79965.68,80763.7,81397.33,81310.87,81176.81,81006.87,80828.15,80628.75,80393.11
100625,64806.83,75568.02,79285.29,82396.69,85822.88,89931.53,94827.7,100629.66,107600.57,112319.32,117018.81,121829.64,126605.86,131252.67,135702.83,139829.49,143515.29,146763.51,149710.97,152350.54,154700.03,156941.96,158636.22,160248.97,161783.33,163278.03,164728.69,166121.06
100626,43093.12,47017.22,48550.95,49159.79,49609.46,50038.03,50499.32,51251.14,52048.61,52814.22,53526.82,54204.66,54809.66,55393.03,55971.76,56465.54,56896.17,57237.46,57495.37,57720.95,57924.27,57978.44,57780.02,57589.57,57374.9,57148.43,56898.74,56599.07
100627,72088.17,76359.71,79246.85,81869.54,85017.03,88331.98,92344.32,98368.2,103974.79,109364.31,114461.11,119575.28,124714.34,129593.22,134042.07,138062.48,141480.56,144376.08,146815.47,148865.47,150556.79,151971.67,152250.42,152400.63,152471.19,152507.43,152492.24,152405.45
100628,41764.93,86586.26,99401.06,104522.1,110572.46,116836.4,123538.11,131317.23,139297.18,147387.48,155500.31,163721.18,171445.15,178988.27,186105.76,192806.39,199002.76,204733.05,209985.33,214805.5,219260.58,223422.08,227048.35,230495.97,231881.63,231898.35,231857.65,231761.91
100629,67604.24,84405.57,91156.49,94958.23,99014.64,103096.75,114312.39,127412.11,140470.05,146934.76,150358.93,153839.26,157256.9,160632.91,163907.84,166934.34,169579.91,171860.63,174002.74,175960.01,177686.12,179390.19,180706.37,181988.11,183210.96,184428.35,185615.66,186750.32
100631,64030.26,85320.27,96476.92,98421.2,100497.7,102663.41,105169.04,108741.16,112188.83,115556.36,118752.11,121980.74,125156.11,128162.58,130926.5,133363.99,135435.76,137172.82,138627.92,139832.69,140809.67,141582.27,141794.89,141939.78,142021.94,142072.26,142081.23,142031.48
100632,49825.17,52189.71,54356.74,57370.27,60097.97,63077.52,66816.62,72515.94,78103.55,83724.89,89300.17,95038.04,100797.38,106287.81,111347.41,115893.56,119750.34,122958.09,125626.8,127800.04,129525.47,130954.35,131283.35,131464.97,131547.94,131580.16,131561.99,131482.44
100633,33834.54,34301.6,35231.07,69950.53,134242.9,129299.79,125129.54,121317.83,121399.49,121890.11,123939.81,126333.83,129040.92,134465.62,136666.78,138794.9,140279.86,141365.29,141366.15,141136.07,140709.2,140046.5,139168.27,139116.04,138991.42,138815.55,138599.56,138343.29
100634,69116.9,71542.7,76425.61,82000.28,87476.35,92670.51,100617.4,108438.22,117111.2,126273.14,133041.24,140100.31,144976.0,149744.57,154228.97,158256.98,161756.44,164640.01,166894.6,168676.25,170071.24,170848.24,170988.48,170955.04,170771.89,170485.07,170109.99,169624.41
100635,50152.39,50575.69,51351.66,52588.46,54186.95,55884.61,58176.03,62291.8,66266.38,70123.83,73857.48,77477.84,81241.08,84947.0,88490.95,91873.78,94967.39,97811.73,100278.88,102499.31,104521.06,106365.53,106420.22,106383.01,106293.12,106199.1,106071.74,105885.73
100637,75816.37,87071.6,92370.45,95777.79,100253.46,104901.07,110547.39,117516.07,124528.42,129601.81,134592.73,139718.62,144823.93,149778.91,154452.49,158687.6,162298.8,165286.39,167880.23,170071.17,171880.4,173495.33,174389.5,175173.58,175864.02,176511.53,177108.72,177636.88
100638,52428.89,57474.95,62988.15,67421.89,71298.51,75311.66,79920.11,86308.55,92376.63,98280.22,103933.39,109122.67,114229.41,119059.59,123567.16,127710.09,131358.03,134577.37,136897.67,138375.39,139560.28,140510.09,140413.73,140239.17,140010.03,139759.56,139474.97,139139.29
100639,63360.05,70315.69,75178.68,79504.33,84220.09,88766.69,93500.66,98343.05,102875.94,107339.05,111678.66,116055.61,118734.94,121190.41,123528.43,125649.36,127464.94,128987.25,130372.87,131602.93,132652.5,133644.89,134274.67,134868.96,135413.8,135940.61,136437.44,136888.27
100640,76453.12,78013.5,79703.76,80984.74,82275.54,83721.21,86890.14,91205.42,95986.68,100941.71,106037.34,111215.01,116452.07,121591.94,126511.0,131097.64,133979.04,136425.17,138404.23,139993.57,141262.77,142206.45,142165.35,141992.91,141710.54,141358.81,140940.36,140433.46
100641,50166.97,59769.28,65942.04,72537.7,79785.67,87012.61,96110.58,102248.64,109716.76,115222.97,120689.48,126119.92,131493.93,136852.48,141940.02,144731.39,147360.79,149787.58,152053.75,154212.3,156272.9,158161.08,159415.57,160654.93,161850.99,163033.29,164182.84,165263.32
100642,67921.94,85456.8,89624.43,90220.37,90647.37,91048.97,91549.35,92542.62,93783.07,94979.47,96095.12,97137.87,98142.33,99112.18,100055.63,100871.12,101566.89,102164.19,102672.38,103086.21,103401.96,103674.15,103435.48,103178.85,102881.04,102571.41,102232.62,101845.2
100644,44206.7,68624.15,76231.41,81101.49,85944.79,90326.83,93711.32,97311.49,100961.65,102463.25,103933.51,105351.38,106726.65,108115.14,109519.24,110833.08,112007.5,113073.99,114108.51,115069.96,115916.82,116770.65,117408.75,118036.41,118616.5,119195.25,119751.17,120263.31
100645,74879.43,97115.31,107560.03,114694.71,122164.2,129900.02,140083.63,151881.04,163673.17,168178.04,172643.49,177144.56,179513.52,181638.67,183668.22,185488.04,187059.56,188410.16,189644.59,190728.65,191625.72,192498.62,193178.19,193805.57,194362.96,194892.49,195379.35,195813.07
100647,41628.98,50472.93,50966.54,51359.25,51735.63,52100.35,52612.46,53695.17,54837.34,55958.69,57042.35,58087.08,59063.14,60029.51,61030.27,61947.45,62774.86,63512.15,64195.17,64814.97,65370.38,65868.39,65788.44,65721.24,65630.74,65543.57,65440.38,65296.46
200101,53962.2,55403.89,56620.81,57810.88,59449.09,61207.87,63729.87,68740.03,73709.2,78663.33,83555.38,88389.28,93347.94,98221.94,102902.94,107316.93,111349.46,115036.68,118281.19,121113.61,123586.01,125903.98,125721.83,125422.96,125050.33,124655.11,124220.15,123717.61
200102,107298.18,115908.28,120741.0,124390.53,128533.07,132941.62,138224.36,145979.24,153539.09,161136.35,168559.03,176202.15,183746.67,190913.28,197555.86,203499.81,208627.94,212952.18,216586.1,219625.47,221800.68,223416.87,223690.39,223765.81,223683.34,223503.76,223220.96,222812.52
200103,57490.08,62070.2,64169.14,65881.85,68178.06,70765.91,75532.69,82566.53,89908.72,97569.57,105493.82,113568.93,121806.46,129899.83,137713.8,145106.31,150644.74,155648.04,159994.52,163749.16,166998.15,169849.42,170580.71,171040.56,171273.7,171352.35,171281.04,171048.12
200104,62575.53,69600.35,72373.5,74099.99,76412.7,78924.74,83271.12,89704.32,95903.52,102021.86,107948.96,113978.32,119926.73,125537.5,130769.12,135537.83,138650.41,141251.81,143358.34,144998.73,146241.05,147190.25,146919.9,146536.64,146076.01,145591.12,145063.38,144474.34
200105,60823.35,61150.76,62891.86,65129.42,68036.24,71095.36,74982.71,81381.65,87335.82,93049.72,98388.62,103750.67,109039.4,113970.45,118462.06,122469.28,125888.97,128778.92,131192.45,133176.67,134755.88,136075.95,135899.0,135612.99,135264.56,134912.77,134523.62,134073.14
200106,46176.72,47121.51,48208.3,49397.23,50947.16,52556.67,54757.08,58959.31,63027.42,66968.86,70760.65,74420.91,78261.36,82035.54,85583.45,88947.22,92023.9,94877.14,97377.13,99619.08,101622.21,103536.68,103454.48,103259.32,103006.46,102735.48,102425.74,102061.47
200107,62684.22,62769.81,64143.5,66095.82,69651.35,73342.62,77761.91,84738.17,91520.39,98126.14,104515.02,110723.87,117193.84,123544.8,129644.85,135483.29,140090.38,144359.4,148039.48,151136.92,153846.15,156393.98,156482.96,156419.7,156281.97,156137.38,155945.51,155676.28
200108,41582.39,46618.92,49394.34,51276.19,53266.97,55310.19,57660.81,61010.06,64275.84,67557.85,70802.13,74031.34,77269.94,80490.31,83637.5,86609.61,89370.84,91867.08,94117.5,96214.07,97366.38,98255.32,98294.93,98293.69,98246.66,98181.65,98083.53,97917.32
200112,78522.88,85021.25,91717.92,98294.62,105799.08,114058.11,123952.3,137534.11,151719.63,166658.18,182062.39,198119.82,214426.03,229543.57,242203.13,253572.26,263400.5,271677.93,278468.6,283965.08,288298.4,291696.08,293062.37,293919.9,294446.47,294759.26,294889.88,294859.35
200113,118144.06,131076.69,134160.47,136424.75,138748.59,141188.73,144218.21,149155.92,154572.72,160005.06,165358.34,170644.61,176170.81,181604.28,186644.41,191263.97,195328.55,198813.76,201683.81,204092.4,206092.78,207628.19,207553.61,207264.69,206838.82,206336.38,205739.21,205014.63
200114,75377.53,76704.55,79278.01,93713.12,101779.79,104732.93,108605.5,114721.99,121302.24,128011.25,134855.87,141941.77,149075.94,155835.37,162199.52,167927.48,172795.97,176883.01,180178.33,182885.17,185030.82,186747.59,187186.22,187543.14,187727.18,187800.89,187760.78,187599.14
200115,56289.0,71573.59,75871.64,78091.3,80576.86,83251.26,86883.02,91826.96,97013.64,102364.54,107839.54,113386.33,119007.32,124585.69,129960.92,134967.37,139442.95,143312.4,146634.75,149513.48,152009.65,154149.91,154368.51,154459.85,154447.6,154384.61,154261.35,154041.62
