Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100632,0.05,0.06,0.09,0.13,0.17,0.22,0.27,0.32,0.37,0.42,0.47,0.52,0.58,0.62,0.67,0.72,0.77,0.82,0.87,0.92,0.97,1.01,1.06,1.1,1.13,1.16,1.18,1.19
100633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
100634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.1,0.12,0.14,0.15,0.17,0.19,0.2,0.22,0.23,0.24,0.25,0.26
100635,0.02,0.03,0.04,0.05,0.07,0.09,0.11,0.14,0.16,0.19,0.22,0.25,0.28,0.31,0.34,0.37,0.41,0.44,0.47,0.51,0.54,0.58,0.61,0.64,0.66,0.68,0.7,0.72
100637,0.04,0.05,0.07,0.1,0.14,0.17,0.21,0.25,0.3,0.34,0.38,0.43,0.48,0.52,0.56,0.61,0.66,0.7,0.75,0.8,0.85,0.89,0.93,0.97,1.0,1.03,1.05,1.07
100638,0.02,0.03,0.04,0.06,0.09,0.11,0.13,0.16,0.19,0.22,0.26,0.29,0.33,0.36,0.39,0.43,0.47,0.5,0.54,0.58,0.62,0.66,0.69,0.72,0.75,0.78,0.8,0.81
100639,0.02,0.03,0.04,0.06,0.08,0.1,0.13,0.15,0.18,0.22,0.25,0.28,0.32,0.36,0.4,0.44,0.48,0.52,0.57,0.61,0.66,0.7,0.74,0.77,0.8,0.83,0.86,0.88
100640,0.02,0.02,0.03,0.05,0.07,0.09,0.11,0.13,0.15,0.18,0.2,0.23,0.25,0.28,0.31,0.33,0.36,0.39,0.42,0.45,0.48,0.51,0.53,0.56,0.58,0.6,0.61,0.62
100641,0.01,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.09,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.25,0.27,0.29,0.32,0.34,0.37,0.39,0.41,0.42,0.44,0.45,0.47
100642,0.01,0.02,0.03,0.04,0.05,0.06,0.08,0.09,0.11,0.13,0.14,0.16,0.17,0.19,0.21,0.22,0.24,0.25,0.27,0.29,0.3,0.32,0.33,0.35,0.36,0.37,0.37,0.38
